n,r,eta,eta_tilde,seed,ck_mean_size,elapsed_time
8,100,5.046996716935246,5.069356027688402,1008,6.18,0:00:01.557980
8,100,5.046996716935246,5.069356027688402,1009,6.28,0:00:01.615913
8,100,5.086332517174462,5.1008460309301284,1000,6.21,0:00:01.641524
8,100,5.086332517174462,5.1008460309301284,1001,6.23,0:00:01.581603
8,100,5.086332517174462,5.1008460309301284,1002,6.19,0:00:01.651733
8,100,5.086332517174462,5.1008460309301284,1003,6.26,0:00:01.611693
8,100,5.086332517174462,5.1008460309301284,1004,6.15,0:00:01.690394
8,100,5.086332517174462,5.1008460309301284,1005,6.25,0:00:01.597234
8,100,5.086332517174462,5.1008460309301284,1006,6.21,0:00:01.617605
8,100,5.086332517174462,5.1008460309301284,1007,6.23,0:00:01.577357
8,100,5.086332517174462,5.1008460309301284,1008,6.16,0:00:01.570172
8,100,5.086332517174462,5.1008460309301284,1009,6.18,0:00:01.607206
8,100,5.13475749026077,5.132336034171855,1000,6.11,0:00:01.613091
8,100,5.13475749026077,5.132336034171855,1001,6.21,0:00:01.650171
8,100,5.13475749026077,5.132336034171855,1002,6.25,0:00:01.628089
8,100,5.13475749026077,5.132336034171855,1003,6.33,0:00:01.579575
8,100,5.13475749026077,5.132336034171855,1004,6.18,0:00:01.736730
8,100,5.13475749026077,5.132336034171855,1005,6.16,0:00:01.595390
8,100,5.13475749026077,5.132336034171855,1006,6.22,0:00:01.621433
8,100,5.13475749026077,5.132336034171855,1007,6.11,0:00:01.622392
8,100,5.13475749026077,5.132336034171855,1008,6.18,0:00:01.586846
8,100,5.13475749026077,5.132336034171855,1009,6.21,0:00:01.660417
8,100,5.177703950791404,5.163826037413582,1000,6.24,0:00:01.568177
8,100,5.177703950791404,5.163826037413582,1001,6.18,0:00:01.607460
8,100,5.177703950791404,5.163826037413582,1002,6.23,0:00:01.564314
8,100,5.177703950791404,5.163826037413582,1003,6.07,0:00:01.573599
8,100,5.177703950791404,5.163826037413582,1004,6.32,0:00:01.563288
8,100,5.177703950791404,5.163826037413582,1005,6.27,0:00:01.583774
8,100,5.177703950791404,5.163826037413582,1006,6.16,0:00:01.601540
8,100,5.177703950791404,5.163826037413582,1007,6.14,0:00:01.629776
8,100,5.177703950791404,5.163826037413582,1008,6.35,0:00:01.694860
8,100,5.177703950791404,5.163826037413582,1009,6.15,0:00:01.611020
8,100,5.15899693572981,5.1953160406553085,1000,6.15,0:00:01.631844
8,100,5.15899693572981,5.1953160406553085,1001,6.15,0:00:01.570076
8,100,5.15899693572981,5.1953160406553085,1002,6.2,0:00:01.642024
8,100,5.15899693572981,5.1953160406553085,1003,6.13,0:00:01.679841
8,100,5.15899693572981,5.1953160406553085,1004,6.34,0:00:01.579338
8,100,5.15899693572981,5.1953160406553085,1005,6.26,0:00:01.614848
8,100,5.15899693572981,5.1953160406553085,1006,6.15,0:00:01.611109
8,100,5.15899693572981,5.1953160406553085,1007,6.12,0:00:01.593766
8,100,5.15899693572981,5.1953160406553085,1008,6.17,0:00:01.556583
8,100,5.15899693572981,5.1953160406553085,1009,6.12,0:00:01.580063
8,100,5.20850916890817,5.226806043897034,1000,6.15,0:00:01.689330
8,100,5.20850916890817,5.226806043897034,1001,6.24,0:00:01.560087
8,100,5.20850916890817,5.226806043897034,1002,6.16,0:00:01.586896
8,100,5.20850916890817,5.226806043897034,1003,6.1,0:00:01.598899
8,100,5.20850916890817,5.226806043897034,1004,6.13,0:00:01.564062
8,100,5.20850916890817,5.226806043897034,1005,6.17,0:00:01.587510
8,100,5.20850916890817,5.226806043897034,1006,6.19,0:00:01.596972
8,100,5.20850916890817,5.226806043897034,1007,6.27,0:00:01.616009
8,100,5.20850916890817,5.226806043897034,1008,6.2,0:00:01.568004
8,100,5.20850916890817,5.226806043897034,1009,6.13,0:00:01.568299
8,100,5.240187592351581,5.258296047138761,1000,6.19,0:00:01.653469
8,100,5.240187592351581,5.258296047138761,1001,6.17,0:00:01.617437
8,100,5.240187592351581,5.258296047138761,1002,6.15,0:00:01.629402
8,100,5.240187592351581,5.258296047138761,1003,6.18,0:00:01.605873
8,100,5.240187592351581,5.258296047138761,1004,6.09,0:00:01.558963
8,100,5.240187592351581,5.258296047138761,1005,6.15,0:00:01.680638
8,100,5.240187592351581,5.258296047138761,1006,6.17,0:00:01.572301
8,100,5.240187592351581,5.258296047138761,1007,6.12,0:00:01.578404
8,100,5.240187592351581,5.258296047138761,1008,6.03,0:00:01.587635
8,100,5.240187592351581,5.258296047138761,1009,6.16,0:00:01.626621
8,100,5.277232786744475,5.289786050380488,1000,6.13,0:00:01.566880
8,100,5.277232786744475,5.289786050380488,1001,6.07,0:00:01.565194
8,100,5.277232786744475,5.289786050380488,1002,6.17,0:00:01.631181
8,100,5.277232786744475,5.289786050380488,1003,6.19,0:00:01.707281
8,100,5.277232786744475,5.289786050380488,1004,6.17,0:00:01.595707
8,100,5.277232786744475,5.289786050380488,1005,6.11,0:00:01.521922
8,100,5.277232786744475,5.289786050380488,1006,6.06,0:00:01.532377
8,100,5.277232786744475,5.289786050380488,1007,6.26,0:00:01.617543
8,100,5.277232786744475,5.289786050380488,1008,6.2,0:00:01.561106
8,100,5.277232786744475,5.289786050380488,1009,6.15,0:00:01.610166
8,100,5.273054853423533,5.3212760536222135,1000,6.14,0:00:01.633042
8,100,5.273054853423533,5.3212760536222135,1001,6.32,0:00:01.651012
8,100,5.273054853423533,5.3212760536222135,1002,6.17,0:00:01.568063
8,100,5.273054853423533,5.3212760536222135,1003,6.18,0:00:01.587371
8,100,5.273054853423533,5.3212760536222135,1004,6.2,0:00:01.616578
8,100,5.273054853423533,5.3212760536222135,1005,6.12,0:00:01.627169
8,100,5.273054853423533,5.3212760536222135,1006,6.06,0:00:01.563473
8,100,5.273054853423533,5.3212760536222135,1007,6.08,0:00:01.585031
8,100,5.273054853423533,5.3212760536222135,1008,6.2,0:00:01.616750
8,100,5.273054853423533,5.3212760536222135,1009,6.29,0:00:01.629668
8,100,5.333455996683149,5.35276605686394,1000,6.16,0:00:01.713517
8,100,5.333455996683149,5.35276605686394,1001,6.16,0:00:01.515020
8,100,5.333455996683149,5.35276605686394,1002,6.0,0:00:01.617638
8,100,5.333455996683149,5.35276605686394,1003,6.11,0:00:01.570195
8,100,5.333455996683149,5.35276605686394,1004,6.09,0:00:01.578187
8,100,5.333455996683149,5.35276605686394,1005,6.17,0:00:01.639229
8,100,5.333455996683149,5.35276605686394,1006,6.16,0:00:01.611484
8,100,5.333455996683149,5.35276605686394,1007,6.05,0:00:01.598443
8,100,5.333455996683149,5.35276605686394,1008,6.1,0:00:01.558946
8,100,5.333455996683149,5.35276605686394,1009,6.12,0:00:01.614963
8,100,5.346356063967903,5.384256060105667,1000,6.12,0:00:01.617842
8,100,5.346356063967903,5.384256060105667,1001,6.18,0:00:01.661259
8,100,5.346356063967903,5.384256060105667,1002,6.2,0:00:01.643682
8,100,5.346356063967903,5.384256060105667,1003,6.08,0:00:01.571437
8,100,5.346356063967903,5.384256060105667,1004,6.23,0:00:01.566948
8,100,5.346356063967903,5.384256060105667,1005,6.16,0:00:01.610673
8,100,5.346356063967903,5.384256060105667,1006,6.09,0:00:01.547085
8,100,5.346356063967903,5.384256060105667,1007,6.26,0:00:01.581300
8,100,5.346356063967903,5.384256060105667,1008,6.12,0:00:01.519425
8,100,5.346356063967903,5.384256060105667,1009,6.15,0:00:01.644788
8,100,5.348758155489627,5.4157460633473935,1000,6.3,0:00:01.571406
8,100,5.348758155489627,5.4157460633473935,1001,6.19,0:00:01.573955
8,100,5.348758155489627,5.4157460633473935,1002,6.13,0:00:01.597000
8,100,5.348758155489627,5.4157460633473935,1003,6.14,0:00:01.592495
8,100,5.348758155489627,5.4157460633473935,1004,6.16,0:00:01.507281
8,100,5.348758155489627,5.4157460633473935,1005,6.09,0:00:01.537892
8,100,5.348758155489627,5.4157460633473935,1006,6.18,0:00:01.669569
8,100,5.348758155489627,5.4157460633473935,1007,6.24,0:00:01.523633
8,100,5.348758155489627,5.4157460633473935,1008,6.29,0:00:01.643217
8,100,5.348758155489627,5.4157460633473935,1009,6.14,0:00:01.581064
8,100,5.4055068180156916,5.447236066589119,1000,6.15,0:00:01.526345
8,100,5.4055068180156916,5.447236066589119,1001,6.31,0:00:01.627062
8,100,5.4055068180156916,5.447236066589119,1002,6.22,0:00:01.608706
8,100,5.4055068180156916,5.447236066589119,1003,6.13,0:00:01.620682
8,100,5.4055068180156916,5.447236066589119,1004,6.18,0:00:01.558794
8,100,5.4055068180156916,5.447236066589119,1005,6.18,0:00:01.611447
8,100,5.4055068180156916,5.447236066589119,1006,6.13,0:00:01.540213
8,100,5.4055068180156916,5.447236066589119,1007,6.16,0:00:01.692901
8,100,5.4055068180156916,5.447236066589119,1008,6.18,0:00:01.640862
8,100,5.4055068180156916,5.447236066589119,1009,6.14,0:00:01.619739
8,100,5.375686730902703,5.478726069830846,1000,6.2,0:00:01.619120
8,100,5.375686730902703,5.478726069830846,1001,6.27,0:00:01.642198
8,100,5.375686730902703,5.478726069830846,1002,6.15,0:00:01.726983
8,100,5.375686730902703,5.478726069830846,1003,6.22,0:00:01.637617
8,100,5.375686730902703,5.478726069830846,1004,6.28,0:00:01.469266
8,100,5.375686730902703,5.478726069830846,1005,6.1,0:00:01.652369
8,100,5.375686730902703,5.478726069830846,1006,6.09,0:00:01.621025
8,100,5.375686730902703,5.478726069830846,1007,6.35,0:00:01.606877
8,100,5.375686730902703,5.478726069830846,1008,6.17,0:00:01.635219
8,100,5.375686730902703,5.478726069830846,1009,6.24,0:00:01.619803
8,100,5.466954948365158,5.510216073072573,1000,6.25,0:00:01.585934
8,100,5.466954948365158,5.510216073072573,1001,6.14,0:00:01.563923
8,100,5.466954948365158,5.510216073072573,1002,6.27,0:00:01.580295
8,100,5.466954948365158,5.510216073072573,1003,6.26,0:00:01.608352
8,100,5.466954948365158,5.510216073072573,1004,6.15,0:00:01.611212
8,100,5.466954948365158,5.510216073072573,1005,6.16,0:00:01.616464
8,100,5.466954948365158,5.510216073072573,1006,6.1,0:00:01.626546
8,100,5.466954948365158,5.510216073072573,1007,6.11,0:00:01.604857
8,100,5.466954948365158,5.510216073072573,1008,6.11,0:00:01.665475
8,100,5.466954948365158,5.510216073072573,1009,6.18,0:00:01.540151
8,100,5.501921712048348,5.5417060763142985,1000,6.24,0:00:01.668202
8,100,5.501921712048348,5.5417060763142985,1001,6.18,0:00:01.719920
8,100,5.501921712048348,5.5417060763142985,1002,6.05,0:00:01.639428
8,100,5.501921712048348,5.5417060763142985,1003,6.21,0:00:01.522497
8,100,5.501921712048348,5.5417060763142985,1004,6.19,0:00:01.630100
8,100,5.501921712048348,5.5417060763142985,1005,6.23,0:00:01.680907
8,100,5.501921712048348,5.5417060763142985,1006,6.12,0:00:01.573314
8,100,5.501921712048348,5.5417060763142985,1007,6.3,0:00:01.513462
8,100,5.501921712048348,5.5417060763142985,1008,6.07,0:00:01.635995
8,100,5.501921712048348,5.5417060763142985,1009,6.26,0:00:01.544461
8,100,5.508882875391013,5.573196079556025,1000,6.01,0:00:01.557321
8,100,5.508882875391013,5.573196079556025,1001,6.14,0:00:01.574213
8,100,5.508882875391013,5.573196079556025,1002,6.27,0:00:01.672605
8,100,5.508882875391013,5.573196079556025,1003,6.25,0:00:01.641999
8,100,5.508882875391013,5.573196079556025,1004,6.21,0:00:01.581868
8,100,5.508882875391013,5.573196079556025,1005,6.25,0:00:01.530088
8,100,5.508882875391013,5.573196079556025,1006,6.18,0:00:01.621105
8,100,5.508882875391013,5.573196079556025,1007,6.25,0:00:01.626533
8,100,5.508882875391013,5.573196079556025,1008,6.08,0:00:01.550673
8,100,5.508882875391013,5.573196079556025,1009,6.21,0:00:01.613736
8,100,5.570009690022294,5.604686082797752,1000,6.21,0:00:01.576801
8,100,5.570009690022294,5.604686082797752,1001,6.17,0:00:01.604087
8,100,5.570009690022294,5.604686082797752,1002,6.12,0:00:01.607166
8,100,5.570009690022294,5.604686082797752,1003,6.24,0:00:01.538125
8,100,5.570009690022294,5.604686082797752,1004,6.18,0:00:01.547587
8,100,5.570009690022294,5.604686082797752,1005,6.11,0:00:01.623983
8,100,5.570009690022294,5.604686082797752,1006,6.28,0:00:01.612686
8,100,5.570009690022294,5.604686082797752,1007,6.22,0:00:01.626174
8,100,5.570009690022294,5.604686082797752,1008,6.17,0:00:01.586683
8,100,5.570009690022294,5.604686082797752,1009,6.11,0:00:01.602630
8,100,5.601098451314899,5.6361760860394785,1000,6.16,0:00:01.630707
8,100,5.601098451314899,5.6361760860394785,1001,6.17,0:00:01.584865
8,100,5.601098451314899,5.6361760860394785,1002,6.12,0:00:01.631232
8,100,5.601098451314899,5.6361760860394785,1003,6.2,0:00:01.621678
8,100,5.601098451314899,5.6361760860394785,1004,6.16,0:00:01.614727
8,100,5.601098451314899,5.6361760860394785,1005,6.21,0:00:01.553359
8,100,5.601098451314899,5.6361760860394785,1006,6.31,0:00:01.616452
8,100,5.601098451314899,5.6361760860394785,1007,6.24,0:00:01.648328
8,100,5.601098451314899,5.6361760860394785,1008,6.13,0:00:01.578449
8,100,5.601098451314899,5.6361760860394785,1009,6.21,0:00:01.676080
8,100,5.597298956876143,5.667666089281205,1000,6.2,0:00:01.541819
8,100,5.597298956876143,5.667666089281205,1001,6.26,0:00:01.660402
8,100,5.597298956876143,5.667666089281205,1002,6.23,0:00:01.543012
8,100,5.597298956876143,5.667666089281205,1003,6.09,0:00:01.620842
8,100,5.597298956876143,5.667666089281205,1004,6.18,0:00:01.511679
8,100,5.597298956876143,5.667666089281205,1005,6.13,0:00:01.552781
8,100,5.597298956876143,5.667666089281205,1006,6.19,0:00:01.431159
8,100,5.597298956876143,5.667666089281205,1007,6.1,0:00:01.575888
8,100,5.597298956876143,5.667666089281205,1008,6.12,0:00:01.667683
8,100,5.597298956876143,5.667666089281205,1009,6.17,0:00:01.603886
8,100,5.719135821003699,5.699156092522931,1000,6.22,0:00:01.567234
8,100,5.719135821003699,5.699156092522931,1001,6.25,0:00:01.552305
8,100,5.719135821003699,5.699156092522931,1002,6.13,0:00:01.657654
8,100,5.719135821003699,5.699156092522931,1003,6.21,0:00:01.536835
8,100,5.719135821003699,5.699156092522931,1004,6.32,0:00:01.631218
8,100,5.719135821003699,5.699156092522931,1005,6.03,0:00:01.595655
8,100,5.719135821003699,5.699156092522931,1006,6.03,0:00:01.625334
8,100,5.719135821003699,5.699156092522931,1007,6.08,0:00:01.563739
8,100,5.719135821003699,5.699156092522931,1008,6.23,0:00:01.643846
8,100,5.719135821003699,5.699156092522931,1009,6.09,0:00:01.615409
8,100,5.620616385051154,5.730646095764658,1000,6.26,0:00:01.564059
8,100,5.620616385051154,5.730646095764658,1001,6.19,0:00:01.594668
8,100,5.620616385051154,5.730646095764658,1002,6.2,0:00:01.619851
8,100,5.620616385051154,5.730646095764658,1003,6.11,0:00:01.644500
8,100,5.620616385051154,5.730646095764658,1004,6.3,0:00:01.560072
8,100,5.620616385051154,5.730646095764658,1005,6.06,0:00:01.598775
8,100,5.620616385051154,5.730646095764658,1006,6.22,0:00:01.583897
8,100,5.620616385051154,5.730646095764658,1007,6.22,0:00:01.602690
8,100,5.620616385051154,5.730646095764658,1008,6.21,0:00:01.509126
8,100,5.620616385051154,5.730646095764658,1009,6.13,0:00:01.573735
8,100,5.6966924386811355,5.7621360990063835,1000,6.22,0:00:01.594490
8,100,5.6966924386811355,5.7621360990063835,1001,6.18,0:00:01.632850
8,100,5.6966924386811355,5.7621360990063835,1002,6.07,0:00:01.578535
8,100,5.6966924386811355,5.7621360990063835,1003,5.95,0:00:01.530204
8,100,5.6966924386811355,5.7621360990063835,1004,6.18,0:00:01.591078
8,100,5.6966924386811355,5.7621360990063835,1005,6.14,0:00:01.679394
8,100,5.6966924386811355,5.7621360990063835,1006,6.22,0:00:01.765475
8,100,5.6966924386811355,5.7621360990063835,1007,6.12,0:00:01.580471
8,100,5.6966924386811355,5.7621360990063835,1008,6.1,0:00:01.615969
8,100,5.6966924386811355,5.7621360990063835,1009,6.2,0:00:01.594273
8,100,5.759059635678309,5.79362610224811,1000,6.13,0:00:01.627251
8,100,5.759059635678309,5.79362610224811,1001,6.19,0:00:01.590555
8,100,5.759059635678309,5.79362610224811,1002,6.11,0:00:01.571450
8,100,5.759059635678309,5.79362610224811,1003,6.18,0:00:01.569816
8,100,5.759059635678309,5.79362610224811,1004,6.1,0:00:01.670106
8,100,5.759059635678309,5.79362610224811,1005,6.15,0:00:01.617162
8,100,5.759059635678309,5.79362610224811,1006,6.17,0:00:01.655713
8,100,5.759059635678309,5.79362610224811,1007,6.21,0:00:01.623971
8,100,5.759059635678309,5.79362610224811,1008,6.11,0:00:01.607530
8,100,5.759059635678309,5.79362610224811,1009,6.17,0:00:01.602068
8,100,5.782911991734111,5.825116105489837,1000,6.21,0:00:01.597622
8,100,5.782911991734111,5.825116105489837,1001,6.2,0:00:01.615463
8,100,5.782911991734111,5.825116105489837,1002,6.19,0:00:01.538418
8,100,5.782911991734111,5.825116105489837,1003,6.16,0:00:01.569865
8,100,5.782911991734111,5.825116105489837,1004,6.05,0:00:01.627122
8,100,5.782911991734111,5.825116105489837,1005,6.21,0:00:01.672735
8,100,5.782911991734111,5.825116105489837,1006,6.16,0:00:01.604738
8,100,5.782911991734111,5.825116105489837,1007,6.21,0:00:01.589279
8,100,5.782911991734111,5.825116105489837,1008,6.15,0:00:01.602576
8,100,5.782911991734111,5.825116105489837,1009,6.08,0:00:01.621491
8,100,5.955291469739807,5.8566061087315635,1000,6.24,0:00:01.565715
8,100,5.955291469739807,5.8566061087315635,1001,6.18,0:00:01.672399
8,100,5.955291469739807,5.8566061087315635,1002,6.08,0:00:01.553509
8,100,5.955291469739807,5.8566061087315635,1003,6.16,0:00:01.654268
8,100,5.955291469739807,5.8566061087315635,1004,6.21,0:00:01.593073
8,100,5.955291469739807,5.8566061087315635,1005,6.16,0:00:01.721794
8,100,5.955291469739807,5.8566061087315635,1006,6.18,0:00:01.600830
8,100,5.955291469739807,5.8566061087315635,1007,6.18,0:00:01.593646
8,100,5.955291469739807,5.8566061087315635,1008,6.2,0:00:01.579250
8,100,5.955291469739807,5.8566061087315635,1009,6.11,0:00:01.600680
8,100,5.552311027960159,5.88809611197329,1000,6.23,0:00:01.581346
8,100,5.552311027960159,5.88809611197329,1001,6.19,0:00:01.590739
8,100,5.552311027960159,5.88809611197329,1002,6.25,0:00:01.665541
8,100,5.552311027960159,5.88809611197329,1003,5.9,0:00:01.548786
8,100,5.552311027960159,5.88809611197329,1004,6.12,0:00:01.634765
8,100,5.552311027960159,5.88809611197329,1005,6.1,0:00:01.601074
8,100,5.552311027960159,5.88809611197329,1006,6.2,0:00:01.604566
8,100,5.552311027960159,5.88809611197329,1007,6.12,0:00:01.640387
8,100,5.552311027960159,5.88809611197329,1008,6.23,0:00:01.555308
8,100,5.552311027960159,5.88809611197329,1009,6.12,0:00:01.627014
8,100,5.92144506594473,5.919586115215016,1000,6.16,0:00:01.614588
8,100,5.92144506594473,5.919586115215016,1001,6.2,0:00:01.625628
8,100,5.92144506594473,5.919586115215016,1002,6.17,0:00:01.566095
8,100,5.92144506594473,5.919586115215016,1003,6.18,0:00:01.628366
8,100,5.92144506594473,5.919586115215016,1004,6.15,0:00:01.660730
8,100,5.92144506594473,5.919586115215016,1005,6.12,0:00:01.601488
8,100,5.92144506594473,5.919586115215016,1006,6.25,0:00:01.613671
8,100,5.92144506594473,5.919586115215016,1007,6.09,0:00:01.675975
8,100,5.92144506594473,5.919586115215016,1008,6.08,0:00:01.696098
8,100,5.92144506594473,5.919586115215016,1009,6.21,0:00:01.594853
8,100,5.871827810839072,5.951076118456743,1000,6.21,0:00:01.680226
8,100,5.871827810839072,5.951076118456743,1001,6.09,0:00:01.588744
8,100,5.871827810839072,5.951076118456743,1002,6.18,0:00:01.541302
8,100,5.871827810839072,5.951076118456743,1003,6.13,0:00:01.635332
8,100,5.871827810839072,5.951076118456743,1004,6.18,0:00:01.628894
8,100,5.871827810839072,5.951076118456743,1005,6.28,0:00:01.557639
8,100,5.871827810839072,5.951076118456743,1006,6.19,0:00:01.602920
8,100,5.871827810839072,5.951076118456743,1007,6.15,0:00:01.641258
8,100,5.871827810839072,5.951076118456743,1008,6.23,0:00:01.544609
8,100,5.871827810839072,5.951076118456743,1009,6.1,0:00:01.593066
8,100,5.856050642969716,5.9825661216984685,1000,6.02,0:00:01.642149
8,100,5.856050642969716,5.9825661216984685,1001,6.01,0:00:01.643882
8,100,5.856050642969716,5.9825661216984685,1002,6.28,0:00:01.670611
8,100,5.856050642969716,5.9825661216984685,1003,6.2,0:00:01.618825
8,100,5.856050642969716,5.9825661216984685,1004,6.21,0:00:01.631175
8,100,5.856050642969716,5.9825661216984685,1005,6.16,0:00:01.608271
8,100,5.856050642969716,5.9825661216984685,1006,6.13,0:00:01.588224
8,100,5.856050642969716,5.9825661216984685,1007,6.13,0:00:01.546563
8,100,5.856050642969716,5.9825661216984685,1008,6.24,0:00:01.565843
8,100,5.856050642969716,5.9825661216984685,1009,6.14,0:00:01.538428
8,100,5.960859081548611,6.014056124940195,1000,6.16,0:00:01.710476
8,100,5.960859081548611,6.014056124940195,1001,6.29,0:00:01.580118
8,100,5.960859081548611,6.014056124940195,1002,6.25,0:00:01.604932
8,100,5.960859081548611,6.014056124940195,1003,6.23,0:00:01.608951
8,100,5.960859081548611,6.014056124940195,1004,6.11,0:00:01.588735
8,100,5.960859081548611,6.014056124940195,1005,6.15,0:00:01.602466
8,100,5.960859081548611,6.014056124940195,1006,6.19,0:00:01.689787
8,100,5.960859081548611,6.014056124940195,1007,6.16,0:00:01.651397
8,100,5.960859081548611,6.014056124940195,1008,6.29,0:00:01.602189
8,100,5.960859081548611,6.014056124940195,1009,6.08,0:00:01.512922
8,100,5.859332252261979,6.045546128181922,1000,6.21,0:00:01.617391
8,100,5.859332252261979,6.045546128181922,1001,6.19,0:00:01.579689
8,100,5.859332252261979,6.045546128181922,1002,6.11,0:00:01.588395
8,100,5.859332252261979,6.045546128181922,1003,6.25,0:00:01.538888
8,100,5.859332252261979,6.045546128181922,1004,6.15,0:00:01.583278
8,100,5.859332252261979,6.045546128181922,1005,6.04,0:00:01.640476
8,100,5.859332252261979,6.045546128181922,1006,6.28,0:00:01.634086
8,100,5.859332252261979,6.045546128181922,1007,6.13,0:00:01.593014
8,100,5.859332252261979,6.045546128181922,1008,6.22,0:00:01.635622
8,100,5.859332252261979,6.045546128181922,1009,6.19,0:00:01.696344
8,100,6.131576190967606,6.0770361314236485,1000,6.19,0:00:01.636842
8,100,6.131576190967606,6.0770361314236485,1001,6.09,0:00:01.635793
8,100,6.131576190967606,6.0770361314236485,1002,6.16,0:00:01.692896
8,100,6.131576190967606,6.0770361314236485,1003,6.11,0:00:01.666304
8,100,6.131576190967606,6.0770361314236485,1004,6.13,0:00:01.679489
8,100,6.131576190967606,6.0770361314236485,1005,6.09,0:00:01.629203
8,100,6.131576190967606,6.0770361314236485,1006,6.17,0:00:01.626820
8,100,6.131576190967606,6.0770361314236485,1007,6.31,0:00:01.714913
8,100,6.131576190967606,6.0770361314236485,1008,6.07,0:00:01.646428
8,100,6.131576190967606,6.0770361314236485,1009,6.19,0:00:01.599989
8,100,6.151721172525256,6.108526134665375,1000,6.21,0:00:01.607633
8,100,6.151721172525256,6.108526134665375,1001,6.24,0:00:01.605455
8,100,6.151721172525256,6.108526134665375,1002,6.15,0:00:01.587785
8,100,6.151721172525256,6.108526134665375,1003,6.24,0:00:01.647091
8,100,6.151721172525256,6.108526134665375,1004,6.16,0:00:01.647366
8,100,6.151721172525256,6.108526134665375,1005,6.07,0:00:01.540541
8,100,6.151721172525256,6.108526134665375,1006,6.18,0:00:01.652051
8,100,6.151721172525256,6.108526134665375,1007,5.97,0:00:01.602064
8,100,6.151721172525256,6.108526134665375,1008,6.25,0:00:01.590462
8,100,6.151721172525256,6.108526134665375,1009,6.07,0:00:01.621704
8,100,6.132521194415235,6.140016137907102,1000,6.21,0:00:01.619816
8,100,6.132521194415235,6.140016137907102,1001,6.08,0:00:01.594080
8,100,6.132521194415235,6.140016137907102,1002,6.08,0:00:01.539336
8,100,6.132521194415235,6.140016137907102,1003,6.14,0:00:01.651321
8,100,6.132521194415235,6.140016137907102,1004,6.3,0:00:01.588058
8,100,6.132521194415235,6.140016137907102,1005,6.11,0:00:01.636847
8,100,6.132521194415235,6.140016137907102,1006,6.03,0:00:01.713313
8,100,6.132521194415235,6.140016137907102,1007,6.26,0:00:01.625995
8,100,6.132521194415235,6.140016137907102,1008,6.15,0:00:01.555775
8,100,6.132521194415235,6.140016137907102,1009,6.2,0:00:01.626897
8,100,6.170539137895121,6.171506141148828,1000,6.12,0:00:01.600739
8,100,6.170539137895121,6.171506141148828,1001,6.19,0:00:01.533391
8,100,6.170539137895121,6.171506141148828,1002,6.09,0:00:01.587255
8,100,6.170539137895121,6.171506141148828,1003,6.12,0:00:01.627637
8,100,6.170539137895121,6.171506141148828,1004,6.11,0:00:01.521326
8,100,6.170539137895121,6.171506141148828,1005,6.19,0:00:01.630721
8,100,6.170539137895121,6.171506141148828,1006,6.04,0:00:01.581980
8,100,6.170539137895121,6.171506141148828,1007,6.08,0:00:01.598083
8,100,6.170539137895121,6.171506141148828,1008,6.21,0:00:01.505226
8,100,6.170539137895121,6.171506141148828,1009,6.18,0:00:01.571543
8,100,6.204312181582972,6.202996144390554,1000,6.06,0:00:01.666311
8,100,6.204312181582972,6.202996144390554,1001,6.12,0:00:01.593347
8,100,6.204312181582972,6.202996144390554,1002,6.28,0:00:01.607435
8,100,6.204312181582972,6.202996144390554,1003,6.31,0:00:01.572219
8,100,6.204312181582972,6.202996144390554,1004,6.17,0:00:01.633334
8,100,6.204312181582972,6.202996144390554,1005,6.13,0:00:01.576395
8,100,6.204312181582972,6.202996144390554,1006,6.37,0:00:01.631791
8,100,6.204312181582972,6.202996144390554,1007,5.97,0:00:01.580038
8,100,6.204312181582972,6.202996144390554,1008,6.12,0:00:01.629206
8,100,6.204312181582972,6.202996144390554,1009,6.11,0:00:01.537909
8,100,6.343392701160312,6.23448614763228,1000,6.11,0:00:01.561687
8,100,6.343392701160312,6.23448614763228,1001,6.05,0:00:01.527170
8,100,6.343392701160312,6.23448614763228,1002,6.26,0:00:01.630425
8,100,6.343392701160312,6.23448614763228,1003,6.07,0:00:01.580925
8,100,6.343392701160312,6.23448614763228,1004,6.2,0:00:01.569198
8,100,6.343392701160312,6.23448614763228,1005,6.14,0:00:01.676019
8,100,6.343392701160312,6.23448614763228,1006,6.28,0:00:01.492050
8,100,6.343392701160312,6.23448614763228,1007,6.18,0:00:01.522843
8,100,6.343392701160312,6.23448614763228,1008,6.25,0:00:01.520319
8,100,6.343392701160312,6.23448614763228,1009,6.14,0:00:01.562136
8,100,6.418511703934272,6.265976150874007,1000,6.18,0:00:01.536912
8,100,6.418511703934272,6.265976150874007,1001,6.08,0:00:01.621493
8,100,6.418511703934272,6.265976150874007,1002,6.12,0:00:01.642022
8,100,6.418511703934272,6.265976150874007,1003,6.22,0:00:01.592584
8,100,6.418511703934272,6.265976150874007,1004,6.17,0:00:01.598007
8,100,6.418511703934272,6.265976150874007,1005,6.14,0:00:01.595557
8,100,6.418511703934272,6.265976150874007,1006,6.13,0:00:01.546888
8,100,6.418511703934272,6.265976150874007,1007,6.25,0:00:01.635545
8,100,6.418511703934272,6.265976150874007,1008,6.28,0:00:01.597926
8,100,6.418511703934272,6.265976150874007,1009,6.18,0:00:01.610399
8,100,6.406672900145544,6.2974661541157335,1000,6.07,0:00:01.599785
8,100,6.406672900145544,6.2974661541157335,1001,6.1,0:00:01.643047
